resale_price,registered_year,engine_capacity,kms_driven,owner_type,max_power,seats,mileage,transmission_type_Manual,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,body_type_Coupe,body_type_Hatchback,body_type_MUV,body_type_Pickup,body_type_SUV,body_type_Sedan,body_type_Wagon,brand_encoded,model_freq
2900000,1.53216409586439,-0.11839120604309535,-0.7530667502260412,1,1.2727227014581657,-0.30964340420082415,-1.2589979699013567,False,False,False,False,True,False,False,False,False,True,False,False,1805133.284848485,0.00023162893045341364
800000,0.7033883554445931,-0.4787301312737432,0.17844494191977828,2,0.13633957821145537,-0.30964340420082415,-0.5673191059432531,True,False,False,False,True,False,False,False,False,True,False,False,969896.0575719649,0.000984422954427008
2800000,-0.125387384975204,1.5147238059671508,0.799452736683658,1,2.2403382700607906,-0.30964340420082415,-1.5213589182992582,False,True,False,False,False,False,False,False,False,False,True,False,3478961.347639485,0.002084660374080723
743000,0.15087119516472836,-0.3712606272575851,0.5909027940070781,1,-0.34489416513706284,-0.30964340420082415,1.1738035516064564,True,True,False,False,False,False,False,False,False,True,False,False,503753.382088303,0.013839828594591465
754000,0.7033883554445931,-0.3712606272575851,0.21489809947241803,1,-0.6694471548372263,-0.30964340420082415,1.9107993066514701,True,True,False,False,False,False,True,False,False,False,False,False,503753.382088303,0.022410099021367768
568000,-0.125387384975204,-0.3712606272575851,-0.22826858806595562,2,-0.6694471548372263,-0.30964340420082415,1.719991344180269,True,True,False,False,False,False,False,False,False,False,True,False,503753.382088303,0.033412473217904914
555000,-0.125387384975204,-0.47451564092016835,-0.35970488782773075,2,-0.3404175721756812,-0.30964340420082415,-0.16185218569195106,True,False,False,False,True,False,True,False,False,False,False,False,604735.8242865137,0.009380971683363252
434000,1.2559055157244579,-1.3237354471654963,-0.5303888802185831,2,-1.266400826237458,-0.30964340420082415,0.6371561571562034,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.017603798714459436
969000,1.2559055157244579,-0.4787301312737432,-0.7630339253320015,1,-0.4657621750943652,-0.30964340420082415,0.48212468764835215,False,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.022410099021367768
641000,0.15087119516472836,-0.4787301312737432,-0.19911227210179147,1,-0.4657621750943652,-0.30964340420082415,0.48212468764835215,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.022410099021367768
819000,0.7033883554445931,0.1534434217624811,-0.24935180269818932,2,0.3064501107439547,-0.30964340420082415,-0.4719151247076529,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.0016793097457872487
972000,0.15087119516472836,0.35152446838049806,0.2484790959742748,3,0.3892670805295137,-0.30964340420082415,-1.5213589182992582,False,False,False,False,True,False,False,False,False,True,False,False,596259.8822539949,0.023741965371474896
534000,0.15087119516472836,-0.4766228860969558,-0.6078130270307698,2,-0.38518350178949684,-0.30964340420082415,-0.3288091528542518,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.008975621055069778
450000,-0.6779045452550687,-0.4766228860969558,0.26484265136630303,2,-0.38518350178949684,-0.30964340420082415,-0.3288091528542518,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.008975621055069778
956000,0.42712977530466073,-0.3712606272575851,-0.18610215880148817,2,-0.34489416513706284,2.687683920431482,1.2262757412860363,True,True,False,False,False,False,False,True,False,False,False,False,503753.382088303,0.010423301870403613
875000,0.42712977530466073,0.07758259539813418,0.17844494191977828,1,-0.4500940997295297,-0.30964340420082415,0.11720445942218082,True,True,False,False,False,False,False,False,False,True,False,False,508516.7376,0.0006369795587468875
875000,0.42712977530466073,0.07758259539813418,0.02319299322880837,1,-0.4500940997295297,-0.30964340420082415,0.11720445942218082,True,True,False,False,False,False,False,False,False,True,False,False,508516.7376,0.0006369795587468875
638000,1.2559055157244579,-0.8959646762776512,-0.7530667502260412,1,-0.7361483899618116,-0.30964340420082415,-0.14992668803750084,True,False,False,False,True,False,False,False,False,True,False,False,509247.2419354839,0.0018530314436273091
315000,0.7033883554445931,-1.317413711635134,-0.5978148015350713,2,-1.1251643183058695,-0.30964340420082415,0.792187626664054,True,False,False,False,True,False,True,False,False,False,False,False,313654.15887850465,0.0008107012565869477
785000,1.53216409586439,-0.8959646762776512,-0.5978148015350713,1,-0.7363722196098805,2.687683920431482,0.14821075332375075,True,False,False,False,True,False,False,True,False,False,False,False,508516.7376,0.004748393074294979
1050000,0.9796469355845254,0.3325592617894113,0.3336968906107482,2,0.49894360808336213,-0.30964340420082415,0.6252306595017533,True,True,False,False,False,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
1039000,0.42712977530466073,0.35152446838049806,0.0715539752460455,1,0.3892670805295137,-0.30964340420082415,-0.5673191059432531,False,False,False,False,True,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
566000,0.42712977530466073,-0.8980719214544386,-0.5478391992514481,1,-0.826127908485581,-0.30964340420082415,0.5369819768588225,False,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.0013318663501071283
353000,0.42712977530466073,-0.8959646762776512,0.09448468806770176,2,-0.826127908485581,-0.30964340420082415,0.8661257121216449,True,False,False,False,True,False,True,False,False,False,False,False,508516.7376,0.014824251549018473
252000,-0.40164596511513634,-0.8980719214544386,0.15216078700639707,3,-0.8550019330864922,-0.30964340420082415,1.1952694473844665,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.009438878915976605
1462000,1.53216409586439,-0.8959646762776512,-0.7294374036352756,1,0.2254237781429486,-0.30964340420082415,-0.3121134561380216,False,False,False,False,True,False,False,False,False,False,True,False,999586.7814371258,0.001158144652267068
577000,-0.40164596511513634,-0.3712606272575851,0.4540637264308572,1,-0.6694471548372263,-0.30964340420082415,1.388462509386557,True,True,False,False,False,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
370000,-0.125387384975204,-0.8980719214544386,0.1339342082300772,1,-0.8250087602452357,-0.30964340420082415,1.0903250680253056,False,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.009438878915976605
1604000,0.42712977530466073,1.5905846323314976,0.30264650087255424,1,1.0958972794835937,2.687683920431482,-1.0204880168123556,False,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.0008107012565869477
539000,-0.954163125395001,0.3325592617894113,0.3641107473593092,1,0.5016295638601909,-0.30964340420082415,0.7015538444902337,True,True,False,False,False,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
400000,-1.7829388658147982,4.578658293016051,0.9547046853746279,2,3.493784299247629,-0.30964340420082415,-1.7598688713882593,False,False,False,False,True,False,False,False,False,False,True,False,999586.7814371258,0.0006948867913602409
250000,-1.2304217055349334,1.2091732553329757,0.6442007879926881,3,1.338304788342405,-0.30964340420082415,-0.4957661200165525,True,True,False,False,False,False,False,False,False,False,True,False,208658.3354037267,0.0014476808153338352
1600000,-1.2304217055349334,1.2028515198026135,0.6442007879926881,4,1.7926789739226343,-0.30964340420082415,-0.7843631632542443,False,True,False,False,False,False,False,False,False,True,False,False,3306974.267352185,0.000289536163066767
575000,-0.125387384975204,-0.4787301312737432,0.6442007879926881,2,-0.4657621750943652,-0.30964340420082415,0.48212468764835215,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.022410099021367768
409999,-0.6779045452550687,-0.3712606272575851,0.4889488393017181,1,-0.6739237477986079,2.687683920431482,-0.2811071622364517,True,True,False,False,False,False,False,True,False,False,False,False,208658.3354037267,0.000289536163066767
925000,0.42712977530466073,-0.4766228860969558,-0.2873109041531315,2,0.10276513100109362,-0.30964340420082415,-0.5673191059432531,False,False,False,False,True,False,False,False,False,True,False,False,741613.3946053946,0.01291331287277781
475000,-0.954163125395001,-0.05938834109304775,-0.13205895546216156,2,-0.33907459428726666,-0.30964340420082415,0.6013796641928528,True,True,False,False,False,False,True,False,False,False,False,False,596259.8822539949,0.007701661937576003
185000,-0.40164596511513634,-1.6861816175729316,-0.13205895546216156,3,-1.4864253702893617,-1.8083070665169774,1.4361645000043572,True,False,False,False,True,False,True,False,False,False,False,False,741613.3946053946,0.0007527940239735943
628000,-0.40164596511513634,-0.3712606272575851,0.40941326598733424,1,-0.6694471548372263,-0.30964340420082415,1.388462509386557,True,True,False,False,False,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
268000,-1.7829388658147982,-0.4787301312737432,-0.15321979606874075,1,-0.5597706272833778,-0.30964340420082415,0.23407433643579106,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00747003300712259
304000,-0.40164596511513634,-1.285805033983323,-0.4962645018963079,1,-1.0902468932070932,-0.30964340420082415,0.41057170172165247,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.003590248422027911
487000,-0.40164596511513634,-0.8980719214544386,-0.293319154567472,1,-0.8550019330864922,-0.30964340420082415,1.398002907510117,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.015750767270832126
550000,0.42712977530466073,-0.8980719214544386,0.05640138505380683,1,-0.8252325898933046,-0.30964340420082415,0.26985082939914173,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03873993861833343
647000,1.2559055157244579,-0.4787301312737432,-0.6908262439958314,1,-0.4948600293433453,-0.30964340420082415,0.2722359289300313,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03873993861833343
252999,-1.5066802856748658,-0.4787301312737432,-0.28790086155815714,3,-0.5597706272833778,-0.30964340420082415,0.23407433643579106,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.011002374196537148
632000,-0.125387384975204,-0.4787301312737432,0.28392311586042324,1,-0.4657621750943652,-0.30964340420082415,0.48212468764835215,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.022410099021367768
374000,0.7033883554445931,-1.317413711635134,-0.4116366646648602,1,-1.1327745263402182,-0.30964340420082415,1.3813072107938877,True,False,False,False,True,False,True,False,False,False,False,False,508516.7376,0.014824251549018473
224000,-1.5066802856748658,-0.8980719214544386,-0.3233138310545674,3,-0.8550019330864922,-0.30964340420082415,1.1952694473844665,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.009438878915976605
225000,-2.335456026094663,-0.7126343458971461,-0.13205895546216156,3,-0.9358044360394293,-0.30964340420082415,-0.3478899491013715,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.005211650935201807
2800000,-0.125387384975204,1.1459559000293533,-0.4425628528441014,2,1.5755642152956286,-0.30964340420082415,-1.2446873727160166,False,True,False,False,False,False,False,False,False,True,False,False,2326815.275261324,0.0006369795587468875
100000,-3.4404903466543924,0.14501444105533143,-0.4425628528441014,3,-0.08749006985762287,-0.30964340420082415,-1.5690609089170582,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.01326075626845793
300000,0.15087119516472836,-1.285805033983323,-0.4425628528441014,1,-1.0902468932070932,-0.30964340420082415,0.41057170172165247,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00017372169784006023
1500000,0.7033883554445931,-0.11839120604309535,-0.5978148015350713,1,1.2554878185568465,-0.30964340420082415,-0.8058290590322543,True,False,False,False,True,False,False,False,False,True,False,False,1805133.284848485,0.008222827031096183
550000,0.15087119516472836,-0.3712606272575851,0.3336968906107482,2,-0.6694471548372263,-0.30964340420082415,2.151694359271361,True,True,False,False,False,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
420000,-0.954163125395001,0.07758259539813418,0.3336968906107482,1,0.1016459827607483,-0.30964340420082415,-0.08791410023436014,True,True,False,False,False,False,False,False,False,True,False,False,508516.7376,0.0018530314436273091
450000,-1.7829388658147982,-0.4808373764505306,-0.7530667502260412,1,-0.7589790140648576,-0.30964340420082415,-0.9012330402678549,True,False,False,False,True,False,True,False,False,False,False,False,766432.6854545454,0.00017372169784006023
918000,0.42712977530466073,0.1534434217624811,-0.7123441640843998,2,0.39061005841792823,-0.30964340420082415,-1.0920410027390557,False,False,False,False,True,False,False,False,False,True,False,False,766432.6854545454,0.01783542764491285
553000,0.15087119516472836,-0.8980719214544386,-0.5593278434545799,2,-0.8252325898933046,-0.30964340420082415,0.887591607899655,False,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.015750767270832126
525000,0.42712977530466073,-0.4766228860969558,-0.49483618396835094,1,-0.3829452053088062,-0.30964340420082415,-0.20955417630975115,True,False,False,False,True,False,True,False,False,False,False,False,604735.8242865137,0.0019109386762406625
725000,0.42712977530466073,-0.4787301312737432,-0.5312427659363834,1,-0.4948600293433453,-0.30964340420082415,0.6252306595017533,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
363000,-1.5066802856748658,0.35152446838049806,0.45407925162572627,2,0.3892670805295137,-0.30964340420082415,-0.5649340064123627,True,False,False,False,True,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
471000,-0.954163125395001,0.1555506669392685,-0.31826814272211085,1,-0.11882622058729395,-0.30964340420082415,1.5315684812399581,True,True,False,False,False,False,False,False,False,False,True,False,604735.8242865137,0.008975621055069778
886000,0.9796469355845254,0.1534434217624811,-0.15266088905345326,1,-0.3388507646391978,-0.30964340420082415,1.0163869825677154,True,True,False,False,False,False,True,False,False,False,False,False,741613.3946053946,0.005385372633041867
418000,-0.40164596511513634,-0.48715911198089284,0.47194875092005695,1,-0.3404175721756812,-0.30964340420082415,-0.4313684326825223,True,False,False,False,True,False,False,False,False,False,True,False,741613.3946053946,0.0014476808153338352
825000,0.7033883554445931,0.1534434217624811,0.11367382892590563,2,0.39061005841792823,-0.30964340420082415,-1.0920410027390557,False,False,False,False,True,False,False,False,False,True,False,False,766432.6854545454,0.01783542764491285
827000,-0.6779045452550687,1.5905846323314976,0.10081896757429333,2,0.8078285224186901,2.687683920431482,-1.0204880168123556,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.001968845908854016
819999,-0.6779045452550687,1.5905846323314976,1.1679121865119368,1,0.8078285224186901,2.687683920431482,-1.0204880168123556,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.001968845908854016
1565000,1.53216409586439,0.1534434217624811,-0.7530667502260412,1,0.21311314749914934,-0.30964340420082415,-0.6150210965610531,True,False,False,False,True,False,False,False,False,True,False,False,1491966.6333333333,0.010597023568243673
450000,-0.125387384975204,-0.47451564092016835,0.02319299322880837,2,-0.44561750676814804,-0.30964340420082415,1.0640889731855157,True,False,False,False,True,False,True,False,False,False,False,False,741613.3946053946,0.012044704383577508
95000,-3.716748926794325,0.36838242979479735,0.9547046853746279,3,-0.2217878586990698,-0.30964340420082415,-1.1874449839746561,True,False,False,False,True,False,False,False,False,False,True,False,596259.8822539949,0.0010423301870403614
679000,-0.125387384975204,0.14501444105533143,0.3336968906107482,2,-0.08749006985762287,2.687683920431482,-0.21193927584064154,False,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.0004632578609068273
1200000,0.9796469355845254,0.1534434217624811,0.02319299322880837,1,0.21311314749914934,-0.30964340420082415,-0.6150210965610531,True,False,False,False,True,False,False,False,False,True,False,False,1491966.6333333333,0.010597023568243673
1150000,1.2559055157244579,-0.8980719214544386,-0.7530667502260412,1,0.32323733434913554,-0.30964340420082415,-0.3288091528542518,True,False,False,False,True,False,False,False,False,True,False,False,596259.8822539949,0.006543517285308935
621000,-0.6779045452550687,0.07758259539813418,0.8053367855390458,2,-0.4500940997295297,-0.30964340420082415,0.2555402322138011,True,True,False,False,False,False,False,False,False,True,False,False,508516.7376,0.00017372169784006023
216000,-1.2304217055349334,-1.285805033983323,-0.16983175457867453,2,-1.0902468932070932,-0.30964340420082415,0.41057170172165247,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.003590248422027911
463999,-0.954163125395001,-0.4787301312737432,-0.2817218340002566,1,-0.47135791629609214,-0.30964340420082415,-0.20955417630975115,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.007701661937576003
772000,0.9796469355845254,-0.47451564092016835,-0.20592783264932504,1,-0.38227371636459895,-0.30964340420082415,-0.011590915245880514,True,False,False,False,True,False,True,False,False,False,False,False,741613.3946053946,0.005385372633041867
819999,-0.125387384975204,-0.4787301312737432,0.34676910469052785,1,-0.01586458247551777,-0.30964340420082415,-0.2834922617673412,False,False,False,False,True,False,False,False,False,False,True,False,660315.0673952642,0.005732816028721987
730000,-0.125387384975204,0.1555506669392685,-0.1131958436962087,1,-0.11905005023536282,-0.30964340420082415,0.8088833233802841,True,True,False,False,False,False,False,False,False,True,False,False,766432.6854545454,0.01783542764491285
1043000,0.15087119516472836,0.35152446838049806,-0.004705781950958926,1,0.3892670805295137,-0.30964340420082415,-1.5213589182992582,True,False,False,False,True,False,False,False,False,True,False,False,596259.8822539949,0.023741965371474896
655000,-0.125387384975204,0.36627518461800995,-0.35854049821254846,1,-0.01586458247551777,-0.30964340420082415,-1.5118185201756982,True,False,False,False,True,False,False,False,False,True,False,False,509247.2419354839,0.0022004748393074296
955000,0.7033883554445931,-0.47451564092016835,-0.27400581215031533,1,0.32323733434913554,-0.30964340420082415,-0.488610821423883,True,False,False,False,True,False,False,False,False,True,False,False,741613.3946053946,0.01291331287277781
530000,1.53216409586439,-0.8959646762776512,-0.7530667502260412,1,-0.826127908485581,-0.30964340420082415,0.6252306595017533,False,False,False,False,True,False,True,False,False,False,False,False,508516.7376,0.014824251549018473
2600000,1.2559055157244579,2.675815898377016,-0.7530667502260412,1,1.3360664918617144,2.687683920431482,-2.7139086837442643,False,False,False,False,True,False,False,True,False,False,False,False,1323925.242816092,0.008628177659389658
600000,-0.40164596511513634,0.1555506669392685,0.9547046853746279,1,-0.00870203373730742,-0.30964340420082415,0.5441372754514928,False,True,False,False,False,False,False,False,False,False,True,False,999586.7814371258,0.007933290868029417
250000,-1.7829388658147982,0.1534434217624811,0.17844494191977828,2,0.31540329666671796,-0.30964340420082415,-0.5673191059432531,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.01326075626845793
390000,-0.6779045452550687,0.1555506669392685,0.3336968906107482,3,-0.11882622058729395,-0.30964340420082415,1.5315684812399581,True,True,False,False,False,False,False,False,False,False,True,False,604735.8242865137,0.0013318663501071283
280000,-2.0591974459547306,-0.26589836841821435,0.4889488393017181,2,-0.3516090545791351,-0.30964340420082415,-0.7819780637233539,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
919999,1.2559055157244579,-0.8959646762776512,-0.5978148015350713,1,-0.7361483899618116,-0.30964340420082415,-0.14992668803750084,True,False,False,False,True,False,False,False,False,True,False,False,509247.2419354839,0.0018530314436273091
1600000,1.2559055157244579,1.6011208582154348,-0.13205895546216156,1,0.5839988743496118,-1.8083070665169774,-0.09029919976525053,False,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.0050958364699751
462000,-0.40164596511513634,-0.8980719214544386,-0.22190325816962583,1,-0.8252325898933046,-0.30964340420082415,0.887591607899655,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.015750767270832126
441000,0.42712977530466073,-0.4766228860969558,-0.3849022791002752,1,-0.6246812252234106,-0.30964340420082415,-0.009205815714990129,False,False,False,False,True,False,True,False,False,False,False,False,509247.2419354839,0.0018530314436273091
509000,-1.2304217055349334,0.3325592617894113,0.6311285739129083,2,0.5016295638601909,-0.30964340420082415,-0.07121840351813083,False,True,False,False,False,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
776000,-0.125387384975204,-0.3712606272575851,-0.05691701229573211,1,-0.34489416513706284,-0.30964340420082415,1.1738035516064564,True,True,False,False,False,False,False,False,False,True,False,False,503753.382088303,0.013839828594591465
651000,-1.2304217055349334,-0.3712606272575851,0.36973086790192233,1,-0.33907459428726666,2.687683920431482,0.33186341720228163,True,True,False,False,False,False,False,True,False,False,False,False,503753.382088303,0.010423301870403613
314000,0.15087119516472836,-1.3237354471654963,-0.26174090820372875,2,-1.2670723151816652,-0.30964340420082415,1.2692075328420565,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.017603798714459436
532000,-0.125387384975204,-0.4766228860969558,-0.42523673537018913,1,-0.6750428960389532,-0.30964340420082415,-0.5673191059432531,True,False,False,False,True,False,False,False,False,False,True,False,660315.0673952642,0.003069083328507731
729000,0.15087119516472836,0.1555506669392685,0.9610544900760886,1,-0.11882622058729395,-0.30964340420082415,1.5792704718577584,True,True,False,False,False,False,False,False,False,False,True,False,604735.8242865137,0.01870403613411315
598000,-0.125387384975204,-0.4787301312737432,-0.4310742086409696,1,-0.34489416513706284,-0.30964340420082415,0.7158644416755735,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
634000,1.2559055157244579,-0.47451564092016835,-0.3651231808370456,1,-0.38227371636459895,-0.30964340420082415,-0.011590915245880514,True,False,False,False,True,False,True,False,False,False,False,False,741613.3946053946,0.005385372633041867
409999,-0.6779045452550687,-0.8980719214544386,-0.05679281073677933,1,-0.8550019330864922,-0.30964340420082415,1.398002907510117,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.015750767270832126
650000,1.2559055157244579,-0.8959646762776512,-0.7530667502260412,1,-0.7361483899618116,-0.30964340420082415,-0.14992668803750084,True,False,False,False,True,False,False,False,False,True,False,False,509247.2419354839,0.0018530314436273091
240000,-1.7829388658147982,-0.4787301312737432,0.3336968906107482,4,-0.5597706272833778,-0.30964340420082415,0.23407433643579106,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.011002374196537148
1350000,0.7033883554445931,0.1534434217624811,-0.13205895546216156,1,0.38255219108744143,2.687683920431482,-0.4957661200165525,True,True,False,False,False,False,False,True,False,False,False,False,969896.0575719649,0.00011581446522670682
150000,-0.40164596511513634,-0.05938834109304775,0.3336968906107482,2,-0.7813619788717654,-0.30964340420082415,1.340760518768757,True,True,False,False,False,False,True,False,False,False,False,False,741613.3946053946,0.000984422954427008
300000,-1.2304217055349334,-0.053066605562685505,0.3336968906107482,1,-0.8026257954383279,-0.30964340420082415,0.14821075332375075,True,True,False,False,False,False,True,False,False,False,False,False,766432.6854545454,0.0015055880479471885
500000,-1.5066802856748658,2.258581353373108,0.3336968906107482,3,1.3271133059389513,-0.30964340420082415,-1.7837198666971594,False,True,False,False,False,False,False,False,False,False,True,False,999586.7814371258,0.0006948867913602409
125000,-1.5066802856748658,-0.04042313450196102,0.9547046853746279,2,-0.7589790140648576,-0.30964340420082415,-0.5673191059432531,True,True,False,False,False,False,False,False,False,False,True,False,741613.3946053946,0.0018530314436273091
1700000,-1.5066802856748658,7.535123276048793,0.4889488393017181,2,6.173025186634495,-1.8083070665169774,-2.1176338010217615,False,False,False,False,True,False,False,False,False,False,True,False,2888590.3373493976,0.0008686084892003011
466000,-0.125387384975204,-0.47451564092016835,0.31753516275201826,2,-0.44561750676814804,-0.30964340420082415,1.0640889731855157,True,False,False,False,True,False,True,False,False,False,False,False,741613.3946053946,0.012044704383577508
531000,-0.40164596511513634,0.1534434217624811,0.8779170715520742,3,0.2997352213018824,-0.30964340420082415,-0.3288091528542518,False,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.01870403613411315
327000,-1.7829388658147982,-0.4787301312737432,0.6329605469074618,2,-0.34489416513706284,-0.30964340420082415,0.7158644416755735,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
1088000,0.15087119516472836,1.5905846323314976,0.3497344169105254,1,0.8078285224186901,2.687683920431482,-0.8058290590322543,True,True,False,False,False,False,False,False,False,True,False,False,969896.0575719649,0.001968845908854016
699000,-0.6779045452550687,0.07758259539813418,0.7391063042274779,1,0.1016459827607483,-0.30964340420082415,0.08142796645883012,True,True,False,False,False,False,False,False,False,True,False,False,508516.7376,5.790723261335341e-05
648000,0.42712977530466073,0.36627518461800995,1.0277817776234675,2,-0.01586458247551777,-0.30964340420082415,-0.9465499313547651,True,False,False,False,True,False,False,False,False,False,True,False,999586.7814371258,0.007933290868029417
643000,-0.6779045452550687,-0.10785498015915827,-0.42890068135929604,1,-0.2866984566391026,-0.30964340420082415,0.32232301907872174,True,False,False,False,True,False,False,False,False,False,True,False,503753.382088303,0.011870982685737448
366000,-0.954163125395001,-0.8980719214544386,-0.20696802070555453,1,-0.8238896120048903,-0.30964340420082415,-0.11415019507415099,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03873993861833343
398000,0.15087119516472836,-1.285805033983323,-0.5986065864733953,1,-1.0902468932070932,-0.30964340420082415,0.41057170172165247,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.000289536163066767
881000,0.42712977530466073,0.1534434217624811,0.4206224566828223,1,0.10276513100109362,-0.30964340420082415,0.5059756829572526,False,True,False,False,False,False,False,False,False,True,False,False,741613.3946053946,0.01291331287277781
1700000,-1.5066802856748658,7.535123276048793,0.4889488393017181,2,6.173025186634495,-1.8083070665169774,-2.1176338010217615,False,False,False,False,True,False,False,False,False,False,True,False,2888590.3373493976,0.0008686084892003011
225000,-0.954163125395001,-0.053066605562685505,-0.13205895546216156,1,-0.8026257954383279,-0.30964340420082415,0.14821075332375075,True,True,False,False,False,False,True,False,False,False,False,False,766432.6854545454,0.0015055880479471885
249000,-1.7829388658147982,-0.004599966496574974,0.6442007879926881,2,-0.7589790140648576,-0.30964340420082415,0.005104781470349641,True,True,False,False,False,False,True,False,False,False,False,False,999586.7814371258,0.0008686084892003011
775000,0.42712977530466073,-0.4787301312737432,-0.2873109041531315,1,-0.49418854039913807,-0.30964340420082415,-0.1857031810008507,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.011523539290057328
150000,-2.335456026094663,1.5905846323314976,0.6442007879926881,1,0.3601692262805336,4.1863475827476355,-1.1874449839746561,True,True,False,False,False,False,True,False,False,False,False,False,741613.3946053946,5.790723261335341e-05
130000,-3.993007506934257,1.2091732553329757,0.9547046853746279,5,-0.8037449436786732,-0.30964340420082415,-1.0920410027390557,True,True,False,False,False,False,False,False,False,False,True,False,753319.88,0.00017372169784006023
375000,-0.40164596511513634,-0.4766228860969558,-0.13205895546216156,2,-0.38518350178949684,-0.30964340420082415,-0.3288091528542518,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.008975621055069778
380000,-1.5066802856748658,-0.4787301312737432,-0.18979715518033327,2,-0.40532817011571404,-0.30964340420082415,-0.1857031810008507,True,False,False,False,True,False,True,False,False,False,False,False,503753.382088303,0.03810295905958654
1098000,1.2559055157244579,-0.8980719214544386,-0.6780645338134337,1,0.3245803122375501,-0.30964340420082415,0.21499354018867137,False,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.00023162893045341364
430000,0.7033883554445931,-0.8959646762776512,-0.6493273981107351,2,-0.8247849305971665,-0.30964340420082415,0.49643528483369276,True,False,False,False,True,False,True,False,False,False,False,False,508516.7376,0.014824251549018473
806000,0.42712977530466073,0.35152446838049806,-0.7432082514841647,1,0.3892670805295137,-0.30964340420082415,-0.40036213878095234,True,False,False,False,True,False,False,False,False,False,True,False,596259.8822539949,0.022062655625687648
326000,-0.40164596511513634,-1.285805033983323,-0.4216193649656895,1,-1.0902468932070932,-0.30964340420082415,0.41057170172165247,True,False,False,False,True,False,True,False,False,False,False,False,596259.8822539949,0.0016793097457872487
1662000,1.53216409586439,-0.8959646762776512,-0.7362063885982019,1,0.2254237781429486,-0.30964340420082415,-0.3001879584835714,False,False,False,False,True,False,False,False,False,False,True,False,660315.0673952642,0.000289536163066767
1361000,1.2559055157244579,0.1555506669392685,-0.6346405637645693,1,0.34562029915604336,-0.30964340420082415,-0.1857031810008507,True,False,False,False,True,False,False,False,False,False,True,False,604735.8242865137,0.01326075626845793
